RETRO_RISK_SERIES,STATEMENT_SEGMENT,NPV_STATEMENT_NUMBER_SEGMENT,COHORT,RETRO_RISK_GROUP,COMBINED_UTIL_GROUP,IS_IN_IN,IS_SWAP_IN,IS_4K_PLUS,REAL_OUTCOME,CREDIT_LIMIT_BUCKET,CLIP_AMOUNT_GROUP_ASSUMPTIONS,STATEMENT_SEGMENT_NEW,ELIGIBILITY_CATEGORY,REWARDS_TYPE,APR_TYPE,STATEMENTS_SINCE_CLIP,ORIGINAL_STATEMENTS,OPEN_STATEMENTS,CHARGED_OFF_STATEMENTS,CHARGEOFFS_PBAD,PRINCIPAL_BALANCE_OPEN_ACCOUNTS,PURCHASE_BALANCE_OPEN_ACCOUNTS,TOTAL_BALANCE_OPEN_ACCOUNTS,CREDIT_LIMIT_OPEN_ACCOUNTS,BKT2_ACCOUNTS,VOLUNTARY_CLOSURES,PRINCIPAL_BALANCE_CHARGEDOFF_ACCOUNTS,CREDIT_LIMIT_CHARGEDOFF_ACCOUNTS,CASH_ADVANCE_TAKERS,CASH_ADVANCE_AMOUNT,LATE_FEES,AVERAGE_OUTSTANDING_BALANCE_OPEN_ACCOUNTS,AVERAGE_PURCHASE_BALANCE_OPEN_ACCOUNTS,OPEN_STATEMENTS_ASSUMPTIONS,CREDIT_LIMIT_OPEN_ACCOUNTS_ASSUMPTIONS,ORIGINAL_STATEMENTS_ASSUMPTIONS,AVERAGE_OUTSTANDING_BALANCE_OPEN_ACCOUNTS_ASSUMPTIONS,PBAD,SEVERITY,UTILIZATION,CREDIT_LINE,CASH_ADVANCE_AGGREGATE,PENALTY_AGGREGATE,PVOL_AGGREGATE,ATTRITION_AGGREGATE,OUTSTANDING_AGGREGATE,REVOLVE_AGGREGATE,PBAD_PER_OPEN,UTILIZATION_PER_OPEN,FINAL_PURCHASE_VOLUME_PERCENTAGE,UTIL_OPEN_ASMPT,SEVERITY_ASMPT,CLOSE_OPEN_ASMPT,CREDIT_LINE_PER_OPEN,CASH_INCIDENCE_ASMPT,PENALTY_FEE_RATE_ASMPT,OUTSTANDINGS_PER_ORIGINAL_ASMPT,REVOLVE_RATE_ASMPT
F,11,Y1-S11,2023 Q4,1.0,4.0,False,False,False,OTHER,4,0,Y1,Eligible,Non-Rewards,Low,83,4,,,,,,,,,0,,,,,,,,3,9300.00,4,3760.98133334,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,,,,,,,,,,,
F,18,Y2,2024 Q2,8.0,10.0,False,False,False,APPROVED,1,500,Y2,Not Eligible,Non-Rewards,Low,25,1,,,,,,,,,0,,,,,,,,10,16900.00,1,10041.34213978,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.01713918715,0.8896815,0.02056292712641674,0.8896815,0.8723000000000001,0.0018100000000000002,1147,0.0064,0.058600000000000006,765.5301061468765,0.9468437999999999
F,7,Y1-S7,2020 H2,7.0,8.0,False,False,False,APPROVED,2,100,Y1,Eligible,Non-Rewards,Low,32,4,,,,,,,,,0,,,,,,,,1,3100.00,4,3073.93258064,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.01364340312,0.81650772,0.044821012046496814,0.81650772,0.86955055864978,0.0014279999999990002,1570,0.0056416,0.047900000000000005,911.4221701538326,0.9461976067505481
F,11,Y1-S11,2022 Q3,5.0,1.0,False,False,False,APPROVED,1,1000,Y1,Eligible,Non-Rewards,Low,53,41,,,,,,,,,0,,,,,,,,28,87000.00,41,15077.50920428,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.01117144308,0.29808213,0.06105920812608444,0.29808213,0.849585222682923,0.0008399999999990001,1729,0.0053725,0.031400000000000004,303.847831199139,0.8811869824598241
F,18,Y2,2023 Q3,2.0,2.0,False,True,False,OTHER,3,0,Y2,Eligible,Non-Rewards,Low,39,10,,,,,,,,,0,,,,,,,,1,5000.00,10,1395.39333333,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.004081592659,0.2760625,0.02522198249979683,0.2760625,0.7908000000000001,0.0014600000000000001,2461,0.0047,0.0181,565.9464903292045,0.87920042
F,7,Y1-S7,2024 Q4,4.0,7.0,True,False,False,APPROVED,1,1000,Y1,Eligible,Non-Rewards,Low,44,29,,,,,,,,,0,,,,,,,,29,78800.00,29,62450.54088171,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.009143966452,0.70290741,0.054414953800000006,0.70290741,0.8393731662892541,0.0011759999999990001,1750,0.00522745,0.0296,890.998584300005,0.9441795241852121
F,18,Y2,2024 Q3,2.0,3.0,False,False,False,APPROVED,3,100,Y2,Eligible,Non-Rewards,Low,50,1,,,,,,,,,0,,,,,,,,1,2300.00,1,1821.07516129,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.004313091148,0.336754757,0.03789451696056228,0.3371497,0.8042,0.0014600000000000001,2561,0.0047,0.0181,668.9468259527754,0.89826268
F,11,Y1-S11,2022 Q3,6.0,8.0,True,False,False,APPROVED,2,500,Y1,Eligible,Non-Rewards,Low,7,1,,,,,,,,,0,,,,,,,,4,7600.00,1,7279.07740781,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.001521866573,0.85734184,0.0904205374757085,0.85734184,0.757903589882264,0.0009600000000000001,1976,0.006239499999999999,0.0221,1678.4416744386506,0.942354638145206
F,26,Y3,2024 Q2,12.0,6.0,False,False,False,OTHER,1,0,Y3+,Eligible,Rewards,Low,48,33,,,,,,,,,0,,,,,,,,120,75850.00,33,42455.91125807,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.01498333333,0.6926223,0.021398098586206896,0.6926223,0.8827,0.00333,638,0.0058000000000000005,0.0465,207.08516698633835,0.9445072999999999
F,18,Y2,2022 Q3,13.0,10.0,False,False,False,APPROVED,1,1000,Y2,Eligible,Non-Rewards,Low,32,5,,,,,,,,,0,,,,,,,,9,23850.00,5,22437.17133948,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.01972646308,0.9266209,0.008760217095238096,0.9266209,0.894,0.0034200000000000003,1617,0.0053,0.0712,880.7868536826882,0.9468437999999999
F,7,Y1-S7,2023 Q4,8.0,2.0,False,False,False,APPROVED,3,100,Y1,Eligible,Non-Rewards,Low,60,9,,,,,,,,,0,,,,,,,,2,7200.00,9,3672.05735484,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.01400317476,0.4946881068,0.03819151768443251,0.49506776,0.8782466275751251,0.0008399999999990001,2608,0.0057658300000000004,0.0512,577.0575494936318,0.9102563418171141
F,11,Y1-S11,2023 Q2,4.0,2.0,False,False,False,APPROVED,1,1000,Y1,Not Eligible,Non-Rewards,Low,32,1,,,,,,,,,0,,,,,,,,82,202350.00,1,89611.10938710,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.00921077661,0.44234737,0.06901697874514286,0.44234737,0.8393731662892541,0.0014279999999990002,1750,0.00522745,0.0307,625.2127414169316,0.9102563418171141
F,11,Y1-S11,2023 Q4,13.0,6.0,False,False,False,OTHER,3,0,Y1,Eligible,Rewards,Low,90,9,,,,,,,,,0,,,,,,,,5,12800.00,9,11719.47376344,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,,,,,,,,,,,
F,11,Y1-S11,2022 Q1,5.0,4.0,True,False,False,APPROVED,1,1000,Y1,Eligible,Non-Rewards,High,17,82,82.0,0.0,0.0,126259.54,21053.10,132438.43,235000.00,1.0,0,0.00,0.00,3.0,1260.49,3.0,129685.99047282,117905.91,82,235000.00,82,129685.99047282,0.000000,0E-8,0.56356779,2865.85365854,1260.49,3.0,21053.10,0,129685.99047282,0.16233905,0.009550592962,0.62533939,0.07941372706188549,0.62533939,0.884719454753602,0.0009600000000000001,1729,0.00516689,0.034800000000000005,1006.1395387566931,0.928613311529179
F,11,Y1-S11,2024 Q4,3.0,8.0,False,False,False,OTHER,1,0,Y1,Eligible,Rewards,High,7,4,3.0,1.0,12.0,1430.58,535.36,1464.47,2500.00,0.0,0,966.32,1000.00,0.0,0.00,0.0,1556.46960214,1121.17,3,2500.00,4,1556.46960214,4.000000,966.32000000,0.58578800,833.33333333,0.00,0.0,535.36,0,1556.46960214,0.34395789,0.0006831025275,0.86610299,0.10985159192998678,0.86610299,0.626013491087374,0.0009600000000000001,757,0.0047433200000000005,0.0134,650.5186462149323,0.942354638145206
F,7,Y1-S7,2023 Q4,5.0,8.0,True,False,False,APPROVED,2,500,Y1,Eligible,Non-Rewards,Low,30,1,,,,,,,,,0,,,,,,,,14,36500.00,1,27987.88650538,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.01014796316,0.81495996,0.053815452265522465,0.81495996,0.849585222682922,0.0011400000000000002,1981,0.0053725,0.0347,1306.736168332126,0.9461976067505481
F,18,Y2,2021 H2,8.0,2.0,False,False,False,APPROVED,2,1000,Y2,Eligible,Non-Rewards,Low,50,2,,,,,,,,,0,,,,,,,,2,10850.00,2,5711.07788018,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.01121705672,0.403478,0.018326348883939518,0.403478,0.8656,0.0014600000000000001,2447,0.0064,0.034300000000000004,571.2791293063184,0.87920042
F,7,Y1-S7,2024 Q1,13.0,10.0,False,False,False,OTHER,3,0,Y1,Eligible,Non-Rewards,Low,43,26,,,,,,,,,0,,,,,,,,23,70000.00,26,61706.10190322,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.01972714569,0.86505692,0.03183224340669661,0.86505692,0.907087166245342,0.0008399999999990001,2449,0.00626828,0.06420000000000001,898.3359419427721,0.948684656166747
F,18,Y2,2022 Q3,2.0,3.0,False,True,False,OTHER,2,0,Y2,Eligible,Non-Rewards,Low,90,48,,,,,,,,,0,,,,,,,,10,40950.00,48,12636.72966665,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,,,,,,,,,,,
F,18,Y2,2024 Q2,10.0,6.0,False,False,False,OTHER,4,0,Y2,Eligible,Non-Rewards,High,2,26,26.0,0.0,0.0,54081.64,6609.30,55655.09,88550.00,0.0,0,0.00,0.00,2.0,2306.98,1.0,53106.49660215,50543.04,26,88550.00,26,53106.49660215,0.000000,0E-8,0.62851598,3405.76923077,2306.98,1.0,6609.30,0,53106.49660215,0.12445370,0,0.4403565,0.16585258979908807,0.4403565,0.8103,0.0016400000000000002,3509,0.011300000000000001,0.0397,1540.146822555514,0.87770801
F,11,Y1-S11,2019 H2,1.0,3.0,False,False,False,APPROVED,1,100,Y1,Eligible,Non-Rewards,Low,70,8,,,,,,,,,0,,,,,,,,6,27400.00,8,12604.61900001,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,,,,,,,,,,,
F,11,Y1-S11,2023 Q3,3.0,3.0,False,False,False,OTHER,2,0,Y1,Eligible,Non-Rewards,Low,54,52,,,,,,,,,0,,,,,,,,31,77750.00,52,26294.57331185,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.007317092542,0.48295198,0.04784951948930481,0.48295198,0.829476701018487,0.0008399999999990001,1496,0.00507363,0.0261,500.31352488756914,0.9240317199769471
F,18,Y2,2025 Q1,6.0,7.0,False,False,False,OTHER,1,0,Y2,Eligible,Non-Rewards,Low,65,195,,,,,,,,,0,,,,,,,,194,156600.00,195,81270.53112590,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,,,,,,,,,,,
F,7,Y1-S7,2023 Q4,6.0,6.0,True,False,False,APPROVED,1,750,Y1,Eligible,Rewards,Low,26,2,,,,,,,,,0,,,,,,,,2,3750.00,2,3779.98966667,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.01338297464,0.73038133,0.059794760393689986,0.73038133,0.866611808919682,0.0011400000000000002,1458,0.00551021,0.0458,865.1684947297753,0.941835764111678
F,7,Y1-S7,2023 Q4,11.0,6.0,False,False,False,APPROVED,3,100,Y1,Eligible,Rewards,Low,83,2,,,,,,,,,0,,,,,,,,2,6200.00,2,5699.56366667,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,,,,,,,,,,,
F,7,Y1-S7,2018 H1,9.0,7.0,False,False,False,APPROVED,1,500,Y1,Eligible,Non-Rewards,Low,33,9,,,,,,,,,0,,,,,,,,24,30950.00,9,20277.87000000,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.01485860029,0.76046311,0.04326894376055125,0.76046311,0.8852122574193391,0.001019999999999,1161,0.00588291,0.0584,563.2757996251025,0.9441795241852121
F,7,Y1-S7,2018 H1,10.0,,False,False,False,OTHER,1,0,Y1,Eligible,Non-Rewards,High,41,1,1.0,0.0,0.0,908.17,78.88,926.37,2000.00,0.0,0,0.00,0.00,0.0,0.00,0.0,931.88000000,916.28,1,2000.00,1,931.88000000,0.000000,0E-8,0.46318500,2000.00000000,0.00,0.0,78.88,0,931.88000000,0.08464609,,,,,,,,,,,
F,11,Y1-S11,2022 Q2,9.0,8.0,False,False,False,APPROVED,3,1000,Y1,Eligible,Non-Rewards,Low,31,1,,,,,,,,,0,,,,,,,,3,15100.00,1,7885.75838710,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.01791682039,0.8128470309,0.033394432506020644,0.81753473,0.8852122574193391,0.001019999999999,3488,0.00588291,0.0596,1852.3014554028478,0.9461976067505481
F,11,Y1-S11,2022 Q1,9.0,9.0,False,False,False,APPROVED,2,500,Y1,Not Eligible,Non-Rewards,Low,75,2,,,,,,,,,0,,,,,,,,2,6700.00,2,4170.17451613,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,,,,,,,,,,,
F,18,Y2,2022 Q4,6.0,2.0,False,False,False,OTHER,3,0,Y2,Eligible,Rewards,Low,17,2,,,,,,,,,0,,,,,,,,18,56200.00,2,17901.29290806,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.00819672761,0.3331274,0.04416763917066233,0.33312739999999996,0.8517,0.00197,2461,0.0063,0.046700000000000005,748.7209860122628,0.85740136
F,26,Y3,2019 H1,3.0,2.0,False,False,False,OTHER,1,500,Y3+,Eligible,Non-Rewards,Low,13,1,,,,,,,,,0,,,,,,,,0,0.00,1,0E-8,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.002149561785,0.2702857,0.034694266393707485,0.27028569999999996,0.7539,0.0019100000000000002,1176,0.0051,0.0199,306.0227986846404,0.83657098
F,7,Y1-S7,2024 Q4,3.0,3.0,False,False,False,OTHER,1,0,Y1,Eligible,Non-Rewards,Low,69,31,,,,,,,,,0,,,,,,,,35,38500.00,31,18938.17343008,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,,,,,,,,,,,
F,26,Y3,2024 Q1,12.0,8.0,False,False,True,OTHER,8,0,Y3+,Eligible,Non-Rewards,Low,29,3,,,,,,,,,0,,,,,,,,2,15000.00,3,1960.66431183,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.01688333333,0.7177813,0.031022326160133333,0.7177813,0.8927,0.0015400000000000001,7500,0.0058000000000000005,0.0707,3526.014596318628,0.9465072999999999
F,11,Y1-S11,2022 Q2,3.0,8.0,True,False,False,APPROVED,3,1000,Y1,Eligible,Non-Rewards,High,34,8,8.0,0.0,0.0,30639.91,4607.19,31905.94,40000.00,0.0,0,0.00,0.00,0.0,0.00,1.0,28981.70695853,27853.08,8,40000.00,8,28981.70695853,0.000000,0E-8,0.79764850,5000.00000000,0.00,1.0,4607.19,0,28981.70695853,0.15896890,0.007500019855,0.7465853772,0.06110431773621934,0.75091969,0.829476701018487,0.001019999999999,3465,0.00507363,0.0267,2105.200130035885,0.9461976067505481
F,18,Y2,2023 Q2,3.0,3.0,False,False,False,OTHER,4,0,Y2,Eligible,Rewards,Low,56,20,,,,,,,,,0,,,,,,,,17,88100.00,20,25767.50205376,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.005388628488,0.3479458,0.0157614541223042,0.34794579999999997,0.8250000000000001,0.003,3524,0.005200000000000001,0.020200000000000003,865.6759010844031,0.89826268
F,26,Y3,2021 H1,5.0,6.0,False,False,False,OTHER,3,0,Y3+,Eligible,Non-Rewards,Low,51,37,,,,,,,,,0,,,,,,,,28,132500.00,37,66779.56710751,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.01,0.5474102,0.021131417762,0.5474102,0.8422000000000001,0.0015400000000000001,2500,0.0059,0.025070000000000002,851.5892610154624,0.9445072999999999
F,18,Y2,2022 Q4,10.0,6.0,False,False,False,OTHER,2,0,Y2,Eligible,Non-Rewards,High,6,85,85.0,0.0,0.0,82626.46,14217.72,85694.81,148150.00,2.0,0,0.00,0.00,0.0,0.00,7.0,82589.65960182,76636.14,85,148150.00,85,82589.65960182,0.000000,0E-8,0.57843274,1742.94117647,0.00,7.0,14217.72,0,82589.65960182,0.17214891,0,0.5499323,0.12230364713620569,0.5499322999999999,0.856,0.0016400000000000002,1439,0.0083,0.05349,783.5975269178023,0.9145911
F,7,Y1-S7,2020 H2,7.0,2.0,False,False,False,APPROVED,1,100,Y1,Not Eligible,Non-Rewards,Low,25,37,,,,,,,,,0,,,,,,,,149,121750.00,37,52089.01499973,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.0162679093,0.45345424,0.05373841023291139,0.45345424,0.8817656093499631,0.0011400000000000002,790,0.0056416,0.050100000000000006,285.0006313379036,0.9102563418171141
F,26,Y3,2025 Q1,9.0,9.0,False,False,True,OTHER,8,0,Y3+,Eligible,Non-Rewards,Low,43,2,,,,,,,,,0,,,,,,,,1,8000.00,2,7592.33733333,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.01385,0.6985018,0.04773048154013333,0.6985018,0.8703000000000001,0.0015400000000000001,7500,0.0064,0.0451,2973.69938086547,0.9475072999999999
F,7,Y1-S7,2022 Q2,3.0,2.0,True,False,False,APPROVED,1,1000,Y1,Eligible,Rewards,Low,38,46,,,,,,,,,0,,,,,,,,38,199900.00,46,75809.45892475,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.007412939911,0.40873396,0.05730262496585088,0.40873396,0.829476701018487,0.001019999999999,1757,0.00507363,0.0261,575.6872464578221,0.9102563418171141
F,26,Y3,2023 Q1,1.0,1.0,False,False,False,OTHER,4,0,Y3+,Eligible,Non-Rewards,Low,85,346,,,,,,,,,0,,,,,,,,2,8900.00,346,19.60000000,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,,,,,,,,,,,
F,18,Y2,2022 Q4,4.0,7.0,True,False,False,APPROVED,1,500,Y2,Eligible,Non-Rewards,High,20,7,7.0,0.0,0.0,11627.30,897.03,12383.21,26000.00,0.0,0,0.00,0.00,1.0,150.00,0.0,11990.90717205,11697.04,7,26000.00,7,11990.90717205,0.000000,0E-8,0.47627731,3714.28571429,150.00,0.0,897.03,0,11990.90717205,0.07480919,0.008688537689,0.6347948,0.04856498749617021,0.6347948,0.8153,0.004410000000000001,1175,0.0055561230000000005,0.03592,665.676893572522,0.9505756
F,26,Y3,2022 Q4,7.0,3.0,False,False,False,OTHER,3,0,Y3+,Eligible,Non-Rewards,Low,44,17,,,,,,,,,0,,,,,,,,16,49250.00,17,15418.65020430,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.01290592812,0.4134042,0.029017721034538153,0.4134042,0.8589,0.0015400000000000001,2490,0.0064,0.0393,623.1562364441795,0.87565314
F,18,Y2,2022 Q4,9.0,,False,False,False,OTHER,1,0,Y2,Eligible,Non-Rewards,High,13,3,3.0,0.0,0.0,368.80,269.65,377.14,1300.00,0.0,0,0.00,0.00,0.0,0.00,0.0,366.34677419,278.38,3,1300.00,3,366.34677419,0.000000,0E-8,0.29010769,433.33333333,0.00,0.0,269.65,0,366.34677419,0.73605125,,,,,,,,,,,
F,11,Y1-S11,2022 Q4,1.0,2.0,True,False,False,APPROVED,1,2500,Y1,Eligible,Non-Rewards,Low,49,22,,,,,,,,,0,,,,,,,,11,64100.00,22,26940.96947456,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.004125,0.4278932945,0.09203778628230379,0.43110957,0.7919449209707871,0.0008399999999990001,3351,0.00420561,0.014400000000000001,1192.4356382603587,0.9102563418171141
F,18,Y2,2022 Q2,6.0,5.0,False,False,True,APPROVED,4,2000,Y2,Eligible,Non-Rewards,Low,88,3,,,,,,,,,0,,,,,,,,1,5600.00,3,0E-8,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,,,,,,,,,,,
F,18,Y2,2023 Q3,5.0,8.0,False,False,False,APPROVED,3,1000,Y2,Eligible,Non-Rewards,Low,61,6,,,,,,,,,0,,,,,,,,1,5750.00,6,6676.61645161,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,,,,,,,,,,,
F,7,Y1-S7,2022 Q4,5.0,1.0,False,False,False,APPROVED,1,300,Y1,Eligible,Rewards,Low,24,1,,,,,,,,,0,,,,,,,,15,25550.00,1,4181.21729031,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.01056830987,0.25537646,0.06341994243343052,0.25537646,0.8642244860457051,0.0011400000000000002,1029,0.0053725,0.0376,228.2554465708897,0.8755834523867071
F,18,Y2,2024 Q4,8.0,,False,False,False,OTHER,4,0,Y2,Eligible,Rewards,Low,67,1,,,,,,,,,0,,,,,,,,1,4000.00,1,2496.62451613,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,,,,,,,,,,,
F,26,Y3,2024 Q2,10.0,8.0,False,False,True,OTHER,6,0,Y3+,Eligible,Rewards,High,3,7,7.0,0.0,0.0,35376.50,910.58,36700.69,39750.00,1.0,0,0.00,0.00,0.0,0.00,1.0,36444.38125807,35759.86,7,39750.00,7,36444.38125807,0.000000,0E-8,0.92328780,5678.57142857,0.00,1.0,910.58,0,36444.38125807,0.02498547,0,0.709277,0.08514230067206101,0.7092769999999999,0.8217,0.0020700000000000002,5376,0.01,0.0432,3789.4429498165487,0.9500879999999999
F,11,Y1-S11,2023 Q1,10.0,8.0,False,False,False,APPROVED,2,1000,Y1,Eligible,Rewards,Low,33,13,,,,,,,,,0,,,,,,,,7,22500.00,13,9725.42695238,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.01873970034,0.80761788,0.03030708242874593,0.80761788,0.890632616767502,0.001019999999999,2456,0.0059929300000000005,0.062,1200.8553033242542,0.9461976067505481
F,7,Y1-S7,2023 Q4,8.0,7.0,False,False,False,OTHER,1,0,Y1,Eligible,Non-Rewards,High,10,10,10.0,0.0,0.0,3346.12,636.27,3545.68,4800.00,0.0,0,0.00,0.00,0.0,0.00,2.0,3660.82635483,3075.80,10,4800.00,10,3660.82635483,0.000000,0E-8,0.73868333,480.00000000,0.00,2.0,636.27,0,3660.82635483,0.17380502,0.007265436078,0.84176171,0.07379562260385757,0.84176171,0.8590612525941551,0.0009600000000000001,674,0.00600211,0.0383,550.055106702451,0.9389030136107511
F,7,Y1-S7,2020 H2,8.0,2.0,False,False,False,APPROVED,1,100,Y1,Not Eligible,Non-Rewards,High,14,122,121.0,1.0,12.0,31118.55,5744.28,33689.06,85700.00,1.0,0,546.38,600.00,1.0,285.00,8.0,32714.62407907,29407.98,121,85700.00,122,32714.62407907,0.099174,546.38000000,0.39310455,708.26446281,285.00,8.0,5744.28,0,32714.62407907,0.17558753,0.01202444105,0.38299278,0.06446982780490956,0.38299278000000003,0.8960711637424771,0.0009600000000000001,774,0.00566643,0.046700000000000005,274.22172110938374,0.876950471874487
F,7,Y1-S7,2022 Q4,5.0,1.0,False,False,False,APPROVED,2,100,Y1,Not Eligible,Non-Rewards,Low,63,69,,,,,,,,,0,,,,,,,,56,120400.00,69,30899.56635484,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,,,,,,,,,,,
F,18,Y2,2022 Q4,2.0,1.0,False,False,False,APPROVED,2,2000,Y2,Eligible,Rewards,High,3,1,1.0,0.0,0.0,0.00,230.86,0.00,4000.00,0.0,0,0.00,0.00,0.0,0.00,0.0,227.85870967,0.00,1,4000.00,1,227.85870967,0.000000,0E-8,0E-8,4000.00000000,0.00,0.0,230.86,0,227.85870967,1.01317172,8.450237399999999e-05,0.0623888,0.09037353073441502,0.062388799999999994,0.43870000000000003,0.0016400000000000002,3513,0.0041,0.0078000000000000005,218.0399215173756,0.48553698
F,18,Y2,2023 Q4,6.0,4.0,False,False,False,OTHER,1,0,Y2,Eligible,Non-Rewards,Low,51,235,,,,,,,,,0,,,,,,,,46,58200.00,235,23596.08832260,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.01166262953,0.51135249,0.022339009566465257,0.51135249,0.8513000000000001,0.0014600000000000001,662,0.006200000000000001,0.027930000000000003,196.2050929758063,0.91403104
F,7,Y1-S7,2021 H2,15.0,7.0,False,False,False,APPROVED,1,500,Y1,Not Eligible,Rewards,High,17,3,3.0,0.0,0.0,4506.15,793.01,4625.80,5500.00,0.0,0,0.00,0.00,0.0,0.00,0.0,4499.23627956,4509.40,3,5500.00,3,4499.23627956,0.000000,0E-8,0.84105455,1833.33333333,0.00,0.0,793.01,0,4499.23627956,0.17625436,0.03942747062,0.82417193,0.03765083816155235,0.82417193,0.994326662794153,0.0009600000000000001,1108,0.0066917,0.085,574.8294417249458,0.9407815958737321
F,7,Y1-S7,2023 Q3,5.0,3.0,True,False,False,APPROVED,1,750,Y1,Eligible,Non-Rewards,High,8,17,17.0,0.0,0.0,12639.26,6196.37,12965.47,40750.00,0.0,0,0.00,0.00,0.0,0.00,0.0,13958.22406303,12120.46,17,40750.00,17,13958.22406303,0.000000,0E-8,0.31817104,2397.05882353,0.00,0.0,6196.37,0,13958.22406303,0.44392252,0.001653631518,0.49966789,0.0999806289398242,0.49966789,0.7587418221309811,0.001344,1479,0.00550856,0.0205,730.7518565001999,0.884273794152011
F,26,Y3,2022 Q3,12.0,7.0,False,False,False,APPROVED,1,500,Y3+,Eligible,Non-Rewards,High,23,2,2.0,0.0,0.0,3617.80,50.00,3847.97,4300.00,0.0,0,0.00,0.00,0.0,0.00,0.0,3746.19258064,3702.91,2,4300.00,2,3746.19258064,0.000000,0E-8,0.89487674,2150.00000000,0.00,0.0,50.00,0,3746.19258064,0.01334688,0.01850833333,0.7457114,0.03354727784358524,0.7457113999999999,0.902,0.0019100000000000002,1138,0.0058000000000000005,0.0707,624.921202695966,0.9455072999999999
F,26,Y3,2024 Q2,4.0,4.0,False,False,False,OTHER,1,0,Y3+,Eligible,Non-Rewards,Low,9,4,,,,,,,,,0,,,,,,,,53,61950.00,4,27339.82819122,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.001316666667,0.3922317,0.04665411801339286,0.39223169999999996,0.7527,0.0020700000000000002,672,0.0057,0.026740000000000003,258.0447915303932,0.91111411
F,18,Y2,2023 Q4,1.0,4.0,False,False,False,OTHER,3,0,Y2,Eligible,Non-Rewards,High,12,1,1.0,0.0,0.0,224.21,224.21,224.21,7500.00,0.0,0,0.00,0.00,0.0,0.00,0.0,1193.75533333,0.00,1,7500.00,1,1193.75533333,0.000000,0E-8,0.02989467,7500.00000000,0.00,0.0,224.21,0,1193.75533333,0.18781906,0.0007787870918,0.3990344,0.07509125268541157,0.39903439999999996,0.5979,0.00197,2454,0.0039000000000000003,0.0051,953.6905513964439,0.9060808300000001
F,11,Y1-S11,2022 Q4,9.0,9.0,False,False,False,OTHER,1,0,Y1,Eligible,Rewards,Low,31,4,,,,,,,,,0,,,,,,,,12,14050.00,4,10135.87397850,0.000000,0E-8,0E-8,0E-8,,,,0,,0E-8,0.01747982477,0.8373088,0.026867165806354006,0.8373088,0.8852122574193391,0.001019999999999,661,0.00588291,0.0596,365.10743515704667,0.9472573796835111
